time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
3.750000,0.658117,0.896306,1.357071,1.025704,1.057594,-0.290412,0.562521,-0.249420,0.661187,-3.565444,-0.176961,5.655566,21.522192,-4.390728,-14.228279
3.800000,0.710087,0.948877,1.343389,1.049409,1.044891,-0.250123,0.411862,-0.263842,0.925514,-2.538653,-0.381250,4.695395,18.715248,-3.681576,-22.885091
3.850000,0.763058,1.000795,1.332059,1.066890,1.031210,-0.197860,0.308656,-0.287545,1.130726,-1.693920,-0.545118,3.367057,14.804659,-2.841727,-28.642661
3.900000,0.816777,1.051998,1.323603,1.080275,1.016137,-0.137050,0.242470,-0.318354,1.262220,-1.058188,-0.665423,1.831129,10.799632,-1.988385,-31.146683
3.950000,0.871085,1.102409,1.318354,1.091137,0.999374,-0.071638,0.202837,-0.354087,1.313839,-0.613957,-0.743957,0.252389,7.408869,-1.199563,-30.525660
4.000000,0.925890,1.151936,1.316439,1.100558,0.980728,-0.005666,0.181074,-0.392750,1.287459,-0.317301,-0.785379,-1.221437,4.965068,-0.513777,-27.259569
4.050000,0.981141,1.200481,1.317787,1.109245,0.960099,0.057108,0.171107,-0.432625,1.191695,-0.117450,-0.795334,-2.473568,3.445375,0.062236,-22.037151
4.100000,1.036815,1.247946,1.322150,1.117669,0.937466,0.113503,0.169329,-0.472283,1.040102,0.027237,-0.779155,-3.425152,2.579156,0.540418,-15.631274
4.150000,1.092908,1.294228,1.329137,1.126178,0.912871,0.161118,0.173831,-0.510540,0.849180,0.140466,-0.741293,-4.036696,1.993648,0.938304,-8.802814
4.200000,1.149433,1.339233,1.338261,1.135052,0.886412,0.198421,0.183376,-0.546412,0.636433,0.226602,-0.685325,-4.305434,1.346174,1.269905,-2.231177
4.250000,1.206413,1.382869,1.348979,1.144515,0.858230,0.224761,0.196491,-0.579073,0.418637,0.275083,-0.614302,-4.259813,0.414242,1.541508,3.534665
4.300000,1.263884,1.425056,1.360738,1.154701,0.828504,0.240285,0.210884,-0.607842,0.210451,0.268026,-0.531174,-3.951967,-0.867827,1.751963,8.108066
4.350000,1.321883,1.465720,1.373008,1.165604,0.797445,0.245806,0.223293,-0.632190,0.023440,0.188300,-0.439106,-3.449007,-2.420512,1.895918,11.279277
4.400000,1.380444,1.504800,1.385318,1.177030,0.765285,0.242629,0.229714,-0.651753,-0.134449,0.025975,-0.341582,-2.824039,-4.063769,1.968071,13.011193
4.450000,1.439586,1.542248,1.397271,1.188575,0.732270,0.232361,0.225891,-0.666349,-0.258964,-0.218076,-0.242299,-2.147887,-5.575963,1.966796,13.416451
4.500000,1.499302,1.578027,1.408554,1.199620,0.698650,0.216733,0.207907,-0.675983,-0.349238,-0.531622,-0.144903,-1.482394,-6.749809,1.896159,12.719525
4.550000,1.559548,1.612113,1.418944,1.209366,0.664672,0.197438,0.172729,-0.680839,-0.407203,-0.893057,-0.052683,-0.875935,-7.433430,1.766083,11.210580
4.600000,1.620239,1.644494,1.428298,1.216892,0.630567,0.176012,0.118601,-0.681251,-0.436832,-1.274965,0.031706,-0.361336,-7.551242,1.591040,9.199186
4.650000,1.681238,1.675170,1.436545,1.221226,0.596547,0.153754,0.045232,-0.677668,-0.443337,-1.648182,0.106421,0.043984,-7.105467,1.387920,6.975070
4.700000,1.742361,1.704149,1.443673,1.221416,0.562800,0.131679,-0.046217,-0.670609,-0.432433,-1.985511,0.170498,0.336171,-6.163058,1.173790,4.780543
4.750000,1.803379,1.731450,1.449713,1.216604,0.529486,0.110511,-0.153319,-0.660618,-0.409720,-2.264487,0.223800,0.522038,-4.834501,0.964059,2.796086
4.800000,1.864022,1.757098,1.454725,1.206084,0.496738,0.090707,-0.272666,-0.648229,-0.380229,-2.468961,0.266904,0.615779,-3.250661,0.771339,1.137769
4.850000,1.923987,1.781124,1.458784,1.189338,0.464663,0.072488,-0.400215,-0.633928,-0.348142,-2.589553,0.300934,0.635815,-1.542247,0.604983,-0.136573
4.900000,1.982955,1.803564,1.461973,1.166062,0.433345,0.055892,-0.531621,-0.618136,-0.316648,-2.623186,0.327402,0.602122,0.175524,0.471176,-1.016171
4.950000,2.040594,1.824458,1.464373,1.136175,0.402849,0.040823,-0.662534,-0.601188,-0.287930,-2.572001,0.348052,0.534198,1.812178,0.373331,-1.524541
5.000000,2.096573,1.843849,1.466056,1.099809,0.373226,0.027100,-0.788822,-0.583330,-0.263228,-2.441968,0.364735,0.449668,3.305513,0.312582,-1.707630
5.050000,2.150575,1.861781,1.467083,1.057293,0.344516,0.014500,-0.906730,-0.564714,-0.242963,-2.241450,0.379310,0.363435,4.620490,0.288180,-1.624295
5.100000,2.202302,1.878300,1.467506,1.009136,0.316755,0.002803,-1.012967,-0.545399,-0.226885,-1.979919,0.393553,0.287238,5.744770,0.297709,-1.339540
5.150000,2.251488,1.893456,1.467363,0.955997,0.289976,-0.008188,-1.104722,-0.525359,-0.214239,-1.666973,0.409081,0.229481,6.682141,0.337089,-0.920155
5.200000,2.297902,1.907298,1.466687,0.898664,0.264219,-0.018621,-1.179664,-0.504491,-0.203937,-1.311705,0.427262,0.195223,7.444936,0.400422,-0.431982
5.250000,2.341355,1.919878,1.465501,0.838030,0.239527,-0.028582,-1.235893,-0.482633,-0.194717,-0.922479,0.449123,0.186283,8.046359,0.479767,0.062137
